Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Activity
92.49525726,51.99404391,5.937893193,30.56769062,0.0,,4.714400059,3.405725931,standing
92.50145853,51.99326055,5.938802582,21.45575926,0.02077423686,,4.802619086,3.280150446,standing
92.71000755,51.9932707,5.93880226,21.88951753,0.0,,4.765500173,3.333848397,standing
92.78481245,51.99256588,5.939770202,21.74118726,0.0,,4.766226031,3.332810594,standing
92.97435367,51.99287902,5.940081077,22.87710778,0.0,,4.781948853,3.310211805,standing
93.08290565,51.99325554,5.938797458,21.7834708,0.0,,4.747878372,3.358896842,standing
93.16693795,51.99279736,5.939455324,22.08031569,0.0,,4.765805901,3.333411338,standing
93.20721924,51.99326578,5.938797422,20.98208997,0.02410585631,,4.784984156,3.30582269,standing
93.30538511,51.99257295,5.939817975,21.56952269,0.02294789466,,4.776592764,3.317935895,standing
93.36034417,51.9940197,5.937802159,23.544437,0.0,,4.749463832,3.356654635,standing
93.49524486,51.99404391,5.937893193,30.56769062,0.0,,4.709601589,3.412358409,standing
93.50144768,51.99326368,5.938802804,21.41415002,0.02308611677,,4.799562574,3.284621154,standing
93.70999837,51.9932707,5.93880226,21.88951753,0.0,,4.759329863,3.342651087,standing
93.78479683,51.99256588,5.939770202,21.74118726,0.0,,4.764960075,3.334620295,standing
93.97434139,51.99287404,5.940069304,22.58200613,0.03234905154,,4.787615434,3.302010825,standing
94.0828917,51.99325554,5.938797458,21.7834708,0.0,,4.742863494,3.365974288,standing
94.16692638,51.99279736,5.939455324,22.08031569,0.0,,4.765761685,3.333474553,standing
94.20720923,51.99326578,5.938797422,20.98208997,0.0,,4.777131727,3.317159854,standing
94.30537307,51.99257221,5.939815702,21.62470844,0.0,,4.782939621,3.30878008,standing
94.3603307,51.9940197,5.937802159,23.544437,0.0,,4.748524365,3.357983529,standing
94.49523342,51.99404218,5.937906129,30.18962017,0.03400474092,,4.70677616,3.416254559,standing
94.50143671,51.99326124,5.938803092,21.4168374,0.002943841263,,4.802856526,3.279802772,standing
94.70998824,51.9932715,5.938801045,21.9101637,0.0,,4.758944373,3.343199887,standing
94.78478479,51.99256383,5.93976515,21.66623475,0.01969644434,,4.763838995,3.336221675,standing
94.97432756,51.99287457,5.940067476,22.46923206,0.01367196951,,4.801615661,3.281619125,standing
95.08288193,51.99325554,5.938797458,21.7834708,0.0,,4.742831305,3.366019645,standing
95.16691577,51.99279736,5.939455324,22.08031569,0.0,,4.76561683,3.333681638,standing
95.20719945,51.99326383,5.938804848,20.91040602,0.03694205741,,4.77647434,3.318106375,standing
95.30535984,51.99257221,5.939815702,21.62470844,0.0,,4.775423945,3.319617927,standing
95.3603183,51.9940197,5.937802159,23.544437,0.0,,4.747928721,3.358825672,standing
95.49522138,51.99403171,5.937873395,30.31649406,0.0,,4.712505832,3.408346493,standing
95.50142622,51.99325798,5.938808811,21.39189884,0.01896772489,,4.804383011,3.27756631,standing
95.70997894,51.9932715,5.938801045,21.9101637,0.0,,4.757815512,3.34480621,standing
95.78477311,51.9925636,5.939759748,21.59613154,0.0233264197,,4.774115571,3.321499292,standing
95.97431588,51.99287629,5.940061013,22.55605,0.1596368762,,4.805500629,3.275927462,standing
96.08287156,51.99325554,5.938797458,21.7834708,0.0,,4.743063612,3.365692293,standing
96.16690493,51.99279736,5.939455324,22.08031569,0.0,,4.76581138,3.333403504,standing
96.20719004,51.99326604,5.938796272,20.97275609,0.02310704142,,4.792227483,3.295313761,standing
96.30534697,51.99256825,5.939813647,21.70311955,0.01129344426,,4.772881742,3.323272019,standing
96.3603065,51.9940197,5.937802159,23.544437,0.0,,4.747548608,3.359362923,standing
96.49520981,51.99403171,5.937873395,30.31649406,0.0,,4.708436818,3.413965401,standing
96.50141478,51.99325527,5.938807439,21.38883989,0.0,,4.801978306,3.281088445,standing
96.70996821,51.9932715,5.938801045,21.9101637,0.0,,4.756781175,3.346277018,standing
96.78476346,51.99256362,5.939759697,21.58764873,0.0,,4.776582579,3.317950558,standing
96.97430372,51.99287627,5.940050247,22.76175429,0.2752881038,,4.805254675,3.276288226,standing
97.08286095,51.99325554,5.938797458,21.7834708,0.0,,4.743078333,3.365671546,standing
97.16689432,51.99279736,5.939455324,22.08031569,0.0,,4.765674914,3.333598604,standing
97.20718038,51.9932668,5.938792733,21.04991629,0.01930801439,,4.786445058,3.303707121,standing
97.30533481,51.99256825,5.939813664,21.6999424,0.0,,4.771288173,3.325559532,standing
97.36029434,51.9940197,5.937802159,23.544437,0.0,,4.747258425,3.35977298,standing
97.49519765,51.99403171,5.937873395,30.31649406,0.0,,21.76776651,4.0,standing
97.50140405,51.99325154,5.938808909,21.38846813,0.006643007331,,4.796276938,3.289417056,standing
97.70995867,51.9932715,5.938801045,21.9101637,0.0,,4.755929137,3.347487875,standing
97.78474784,51.99256362,5.939759697,21.58764873,0.0,,4.771806501,3.324815746,standing
97.97429049,51.99287505,5.940049412,22.88132207,0.1639213994,,4.813833286,3.263670652,standing
98.08285105,51.99325554,5.938797458,21.7834708,0.0,,4.744280566,3.363976657,standing
98.16688323,51.99279736,5.939455324,22.08031569,0.0,,4.765408359,3.333979634,standing
98.20717216,51.99326344,5.93879363,21.06018564,0.03334679691,,4.790420705,3.297939735,standing
98.30532241,51.99256966,5.939807449,21.81840628,0.0,,4.772191083,3.324263723,standing
98.36028147,51.9940197,5.937802159,23.544437,0.0,,4.747336296,3.359662948,standing
98.49518657,51.994043,5.93790798,30.35410753,0.03398765255,,4.703689143,3.420503688,standing
98.50139403,51.99324984,5.938811561,21.32960057,0.02473263626,,4.791835586,3.295883607,standing
98.70994925,51.9932715,5.938801045,21.9101637,0.0,,4.754933117,3.34890252,standing
98.78473496,51.99256372,5.939755052,21.70088658,0.008962778065,,4.776357829,3.318274088,standing
98.97427857,51.99287194,5.940047878,22.95377483,0.08597013388,,4.818839822,3.256273914,standing
99.0828414,51.99325554,5.938797458,21.7834708,0.0,,4.744174007,3.364126933,standing
99.16687191,51.99279736,5.939455324,22.08031569,0.0,,4.764951108,3.334633109,standing
99.20716166,51.99326355,5.938795284,21.00053203,0.01423455161,,4.790543573,3.297761258,standing
99.30530882,51.99256801,5.939807313,21.87069219,0.051268541,,4.773392802,3.322537913,standing
99.36026943,51.9940197,5.937802159,23.544437,0.0,,4.747337623,3.359661073,standing
99.49517417,51.994043,5.93790798,30.35410753,0.0,,4.709556747,3.412420297,standing
99.50138354,51.99324578,5.938807222,21.31582041,0.02018169511,,4.804607982,3.277236514,standing
99.70993984,51.9932715,5.938801045,21.9101637,0.0,,4.75386509,3.350418442,standing
99.78472257,51.99256349,5.939748849,21.73605761,0.0,,4.786408365,3.303760281,standing
99.97426569,51.99287067,5.9400591,22.87971083,0.03106502616,,4.827430595,3.243524454,standing
100.0828302,51.99325554,5.938797458,21.7834708,0.0,,4.744166591,3.364137392,standing
100.1668617,51.99279736,5.939455324,22.08031569,0.0,,4.764253267,3.335630052,standing
100.2071527,51.99326351,5.938795219,21.00372831,0.0,,4.786294075,3.303925856,standing
100.3052971,51.99256794,5.939807056,21.87710772,0.0,,4.776026624,3.318750777,standing
100.3602564,51.9940197,5.937802159,23.544437,0.0,,4.747190353,3.359869162,standing
100.4951661,51.99404302,5.937907533,29.65325886,0.03138661077,,4.710434725,3.411208251,standing
100.5013726,51.99324271,5.938805172,21.32059024,0.01730755428,,4.798724584,3.28584531,standing
100.7099299,51.9932715,5.938801045,21.9101637,0.0,,4.753508953,3.350923704,standing
100.7847095,51.99256307,5.939752365,21.79825996,0.01267381494,,4.777874574,3.316089804,standing
100.9742534,51.99286747,5.940052639,22.91987106,0.07599456897,,4.829739719,3.240085073,standing
101.0828205,51.99325554,5.938797458,21.7834708,0.0,,4.743818049,3.364628858,standing
101.1668507,51.99279736,5.939455324,22.08031569,0.0,,4.76421236,3.335688478,standing
101.2071433,51.99326843,5.938786747,20.80820622,0.01482439456,,4.789276935,3.299600503,standing
101.3052846,51.99256794,5.939807056,21.87710772,0.0,,4.772253388,3.324174278,standing
101.3602446,51.9940197,5.937802159,23.544437,0.0,,4.747782127,3.359032882,standing
101.4951493,51.99404569,5.937905927,27.76620473,0.08560902411,,4.738351429,3.372323053,standing
101.5013642,51.99323859,5.938810627,21.3626834,0.0143885751,,4.804424996,3.277504766,standing
101.7099198,51.9932715,5.938801045,21.9101637,0.0,,4.752000336,3.353062754,standing
101.7846974,51.99256309,5.939752394,21.79894013,0.0,,4.77498329,3.32025174,standing
101.9742401,51.9928684,5.940061918,22.95325359,0.06016379779,,4.83800565,3.227729598,standing
102.0828115,51.99325554,5.938797458,21.7834708,0.0,,4.743387486,3.365235829,standing
102.1668395,51.99279736,5.939455324,22.08031569,0.0,,4.764198299,3.335708561,standing
102.2071333,51.99326844,5.938786731,20.80419476,0.0,,4.780832157,3.31182441,standing
102.3052723,51.99256794,5.939807056,21.87710772,0.0,,4.770899653,3.326116885,standing
102.3602314,51.9940197,5.937802159,23.544437,0.0,,4.748356717,3.358220589,standing
102.4951378,51.9940489,5.937903675,26.60699771,0.0,,4.757197123,3.345685664,standing
102.5013508,51.9932351,5.938803691,21.0917794,0.2997740169,,4.800902441,3.282662454,standing
102.7099096,51.9932715,5.938801045,21.9101637,0.0,,4.752074067,3.35295826,standing
102.7846847,51.99256,5.939761582,21.82465941,0.01672162533,,4.772649262,3.323605882,standing
102.9742277,51.99287126,5.940065306,22.99286899,0.04039313663,,4.840594482,3.223845855,standing
103.0827996,51.99325554,5.938797458,21.7834708,0.0,,4.743092922,3.365650987,standing
103.1668282,51.99279736,5.939455324,22.08031569,0.0,,4.764204049,3.335700348,standing
103.2071241,51.99326932,5.938780009,20.77313487,0.01319098349,,4.775637777,3.319310298,standing
103.3052589,51.99256794,5.939807056,21.87710772,0.0,,4.769407695,3.32825589,standing
103.3602202,51.9940197,5.937802159,23.544437,0.0,,4.746562717,3.360755779,standing
103.4951266,51.99404643,5.937905274,25.92229808,0.0,,4.759766863,3.342028791,standing
103.5013403,51.99323715,5.938794496,21.16632103,0.08480677046,,4.803480433,3.278888953,standing
103.7099007,51.9932715,5.938801045,21.9101637,0.0,,4.750534692,3.355138921,standing
103.7846731,51.9925603,5.939757003,21.64138266,0.01623271067,,4.78175149,3.3104969,standing
103.9742157,51.99287089,5.940056593,23.16044406,0.0,,4.835704579,3.231175987,standing
104.0827887,51.99325554,5.938797458,21.7834708,0.0,,4.743146955,3.365574838,standing
104.1668174,51.99279441,5.939447175,22.2178395,0.0,,4.772228192,3.32421045,standing
104.2071148,51.9932683,5.938780239,20.68956695,0.0,,4.775347513,3.319727875,standing
104.3052465,51.99256794,5.939807056,21.87710772,0.0,,4.768212534,3.329967907,standing
104.3602068,51.9940197,5.937802159,23.544437,0.0,,4.747152706,3.359922353,standing
104.4951148,51.99404912,5.93790544,25.34428409,0.0,,4.770072827,3.327302551,standing
104.5013295,51.99323835,5.938790203,21.20212984,0.02546865692,,4.796509925,3.289077314,standing
104.7098901,51.9932715,5.938801045,21.9101637,0.0,,4.750029592,3.355853976,standing
104.7846602,51.99255937,5.939750138,21.56954201,0.0,,4.787650807,3.301959537,standing
104.9742022,51.99287882,5.940068039,22.9732329,0.05263564807,,4.836893544,3.2293959,standing
105.0827819,51.99325401,5.938795402,21.56349324,0.01867143059,,4.744644666,3.363463101,standing
105.1668067,51.99279441,5.939447175,22.2178395,0.0,,4.764692938,3.335001985,standing
105.2071053,51.99327043,5.938783873,20.56659554,0.01557740809,,4.787624242,3.301998054,standing
105.3052336,51.99256794,5.939807056,21.87710772,0.0,,4.767454919,3.33105248,standing
105.360195,51.9940197,5.937802159,23.544437,0.0,,4.748944674,3.357389092,standing
105.495103,51.99404912,5.93790544,25.34428409,0.0,,4.761798556,3.339133353,standing
105.5013192,51.99324053,5.938782159,21.23015135,0.04665536798,,4.797364411,3.287830857,standing
105.7098819,51.99326393,5.938817505,22.06272675,0.0114079287,,4.751276467,3.354088396,standing
105.7846479,51.99255926,5.939743228,21.59556184,0.01998234836,,4.778056114,3.315828223,standing
105.9741904,51.99287891,5.940068306,22.97554759,0.0,,4.828141758,3.242465759,standing
106.0827715,51.99325399,5.938795333,21.56083022,0.0,,4.74484921,3.363174542,standing
106.1667953,51.99279771,5.939451907,22.24940305,0.0,,4.769846847,3.327626495,standing
106.2070966,51.99327003,5.938792433,20.58078988,0.01604180645,,4.784086002,3.307122338,standing
106.3052214,51.99256794,5.939807056,21.87710772,0.0,,4.766014938,3.333112456,standing
106.3601826,51.9940197,5.937802159,23.544437,0.0,,4.751195808,3.354202651,standing
106.4950939,51.99404912,5.93790544,25.34428409,0.0,,4.759690825,3.342137084,standing
106.5013077,51.99323912,5.938780012,21.29580195,0.03164408006,,4.799416802,3.28483415,standing
106.7098712,51.99326251,5.938816847,22.00396657,0.02367148091,,4.765725439,3.333526372,standing
106.7846347,51.99255797,5.939741526,21.66582215,0.0,,4.781636267,3.310663324,standing
106.9741774,51.99287891,5.940068306,22.97554759,0.0,,4.816482879,3.25975915,standing
107.0827587,51.99325399,5.938795333,21.56083022,0.0,,4.745113074,3.362802247,standing
107.1667849,51.99279771,5.939451907,22.24940305,0.0,,4.765986058,3.333153751,standing
107.2070872,51.99326449,5.938809568,20.60670115,0.02506141687,,4.786037894,3.304296947,standing
107.3052088,51.99256794,5.939807056,21.87710772,0.0,,4.764408066,3.335408942,standing
107.3601698,51.9940197,5.937802159,23.544437,0.0,,4.753762074,3.350564605,standing
107.4950836,51.99404828,5.937910922,24.35238209,0.0,,4.766964594,3.331754131,standing
107.5012991,51.99323912,5.938781688,21.32947292,0.0,,4.805893691,3.2753508,standing
107.7098618,51.99326249,5.938816829,21.99995779,0.0,,4.758068587,3.344446195,standing
107.7846217,51.9925592,5.939743583,21.59251994,0.0080515993,,4.791266671,3.29671059,standing
107.9741652,51.99289229,5.940073139,23.08429361,0.06102661657,,4.821365058,3.252533783,standing
108.0827488,51.99325399,5.938795333,21.56083022,0.0,,4.745184668,3.36270122,standing
108.1667737,51.99279771,5.939451907,22.24940305,0.0,,4.765969831,3.333176953,standing
108.2070777,51.99326855,5.938810519,20.66470617,0.02166407952,,4.78572766,3.304746252,standing
108.3051968,51.99256794,5.939807056,21.87710772,0.0,,4.763658331,3.336479632,standing
108.3601578,51.9940197,5.937802159,23.544437,0.0,,4.752302561,3.352634397,standing
108.4950671,51.99404839,5.93791027,24.21378884,0.03375446955,,4.764074643,3.335885164,standing
108.501289,51.99323909,5.938785801,21.3914717,0.01609623079,,4.80660947,3.274300298,standing
108.709852,51.99326249,5.938816829,21.99995779,0.0,,4.756340556,3.346903278,standing
108.7846096,51.9925592,5.939743569,21.59362756,0.0,,4.783005241,3.308685222,standing
108.9741521,51.99289312,5.940069779,23.07284694,0.0417232487,,4.821183329,3.252803151,standing
109.0827379,51.99325399,5.938795333,21.56083022,0.0,,4.745459367,3.362313554,standing
109.1667632,51.99279771,5.939451907,22.24940305,0.0,,4.765959804,3.333191291,standing
109.2070673,51.99327123,5.938810334,20.57704952,0.01612742477,,4.78847906,3.300758295,standing
109.3051831,51.99256794,5.939807056,21.87710772,0.0,,4.763335093,3.336941088,standing
109.3601459,51.9940197,5.937802159,23.544437,0.0,,4.752501036,3.352353045,standing
109.4950546,51.99404682,5.937908861,24.07037291,0.01992991057,,4.758827211,3.343366657,standing
109.5012776,51.99323911,5.938785832,21.3934387,0.0,,4.794173696,3.292481678,standing
109.709842,51.99326249,5.938816829,21.99995779,0.0,,4.756110968,3.347229524,standing
109.7845973,51.99255635,5.939735327,21.38708872,0.03120633981,,4.778350159,3.315404469,standing
109.9741399,51.9928959,5.940080295,23.07317717,0.04134301227,,4.828615195,3.241760684,standing
110.0827271,51.99325399,5.938795333,21.56083022,0.0,,4.744958304,3.363020626,standing
110.1667522,51.99279771,5.939451907,22.24940305,0.0,,4.766212742,3.332829599,standing
110.2070576,51.99327224,5.938803108,20.52650732,0.0,,4.800873986,3.282704069,standing
110.3051707,51.99255643,5.93980287,21.62869836,0.008792742791,,4.773416186,3.322504319,standing
110.3601333,51.9940197,5.937802159,23.544437,0.0,,4.753783535,3.350534157,standing
110.495043,51.99404669,5.937906545,23.86446463,0.04221041112,,4.767409876,3.331116946,standing
110.5012647,51.99323867,5.938794755,21.41508109,0.01308606441,,4.79838255,3.286344769,standing
110.709833,51.99326249,5.938816829,21.99995779,0.0,,4.754827855,3.349051971,standing
110.7845845,51.99255656,5.939733593,21.47452885,0.0,,4.778375535,3.315367895,standing
110.9741272,51.99289697,5.940091721,23.20795606,0.03140287402,,4.833260381,3.234830927,standing
111.0827171,51.99325399,5.938795333,21.56083022,0.0,,4.744705366,3.363377473,standing
111.1667414,51.99279771,5.939451907,22.24940305,0.0,,4.766484416,3.332441049,standing
111.2070495,51.99327354,5.938800652,20.54600045,0.03676254652,,4.781217154,3.311268572,standing
111.3051583,51.99255555,5.939804374,21.71360953,0.0,,4.780911039,3.311710536,standing
111.3601204,51.9940197,5.937802159,23.544437,0.0,,4.753703734,3.350647377,standing
111.4950316,51.99404667,5.937906663,23.84974277,0.0,,4.767189361,3.331432519,standing
111.5012544,51.99324304,5.938797358,21.41183418,0.02759900389,,4.800858265,3.282727061,standing
