"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.130357903E2,-3.720241070E0,1.119960594E1,6.119643688E0
2.130555686E2,-3.186043262E0,9.620942116E0,6.920940399E0
2.130753228E2,-2.539382935E0,8.399106979E0,4.575973988E0
2.130950632E2,-2.478366137E0,6.836294174E0,7.381857634E-1
2.131147811E2,-2.947957516E0,4.899304390E0,-1.351944804E0
2.131345354E2,-3.343072414E0,3.526721478E0,-1.408774406E-1
2.131543373E2,-3.558725595E0,2.656033039E0,4.861019135E0
2.131740722E2,-5.150550842E0,5.076672554E0,1.169043446E1
2.131938264E2,-6.517151356E0,1.176371479E1,2.212403870E1
2.132135602E2,-2.109273195E0,1.232423306E1,4.049283981E1
2.132333368E2,1.150917816E1,3.233301640E0,5.328367233E1
2.132530911E2,2.207797623E1,-2.033301115E0,4.270859528E1
2.132728459E2,2.136162567E1,-4.665705204E0,2.061117554E1
2.132926084E2,1.341954803E1,-5.044369221E0,5.004588604E0
2.133123626E2,9.928120613E0,-5.863611698E0,-2.923131943E0
2.133320749E2,7.674978733E0,-6.168995857E0,-1.038754177E1
2.133518365E2,4.606482506E0,-7.189534664E0,-1.040070248E1
2.133715908E2,2.598904610E0,-1.061037350E1,-3.322135210E0
2.133913690E2,2.291127682E0,-1.277468204E1,2.569592476E0
2.134111089E2,3.068495989E0,-1.229791164E1,1.211366415E0
2.134308632E2,4.441078663E0,-1.064387321E1,-4.917549610E0
2.134506306E2,5.861518383E0,-1.011206818E1,-7.995616913E0
2.134703655E2,6.127420425E0,-1.136231804E1,-5.577370644E0
2.134901197E2,4.118945122E0,-1.147268772E1,2.664108992E0
2.135098401E2,2.346162558E0,-1.066540909E1,2.206062889E1
2.135296078E2,2.293520451E0,-7.116553783E0,4.389543533E1
2.135493622E2,1.331605792E0,-3.729812205E-1,5.078018188E1
2.135691134E2,5.279164910E-1,7.736892700E0,4.185824585E1
2.135888906E2,2.342573404E0,1.069172955E1,2.761108017E1
2.136086449E2,2.396411896E0,1.334118271E1,1.367887020E1
2.136284107E2,1.516152263E0,1.535324764E1,4.706383228E0
2.136481337E2,-1.809871197E0,1.575105381E1,-1.648056656E-1
2.136678880E2,-5.532505035E0,1.420110321E1,-2.620140791E0
2.136876398E2,-7.348358154E0,1.384547043E1,-6.786643267E-1
2.137074122E2,-8.559126854E0,1.472572994E1,1.758724689E0
2.137271665E2,-1.134885883E1,1.417956829E1,6.795616150E-1
2.137468997E2,-1.034148026E1,1.259013557E1,6.600003242E0
2.137666930E2,-6.446563244E0,7.882854939E0,2.507767868E1
2.137864471E2,-2.164607286E0,3.646661758E0,3.746591949E1
2.138061935E2,-1.595414519E0,4.817948341E0,3.714139175E1
2.138259117E2,2.307877541E0,1.304985642E0,4.386672211E1
2.138456658E2,4.977669239E0,-3.646661758E0,4.387150574E1
2.138654603E2,6.831807613E0,-6.316453457E0,3.268595886E1
2.138851832E2,8.654839516E0,-6.826723099E0,1.858954048E1
2.139049372E2,8.528917313E0,-5.791827202E0,6.168995857E0
2.139246861E2,6.666403770E0,-6.517450809E0,-5.338985324E-1
2.139444643E2,6.103492260E0,-7.558328629E0,-3.245564699E0
2.139642183E2,6.350252151E0,-9.481859207E0,-4.660022259E0
2.139839340E2,6.774380207E0,-1.169312572E1,-3.626322746E0
2.140036901E2,7.610372543E0,-1.188455200E1,-2.598605394E0
2.140234442E2,8.130212784E0,-1.013001442E1,-6.181259155E0
2.140432219E2,8.213961601E0,-7.624131203E0,-1.132313633E1
2.140629715E2,8.260622025E0,-6.542575359E0,-1.285514069E1
2.140827257E2,7.430611610E0,-6.973881721E0,-8.548956871E0
2.141024770E2,7.881060600E0,-8.600402832E0,-1.499103427E0
2.141222179E2,9.272786140E0,-1.035523891E1,4.467998028E0
2.141419720E2,1.277019501E1,-1.427767372E1,1.103300571E1
2.141617523E2,1.792523193E1,-1.884228134E1,2.270250320E1
2.141815062E2,1.899602127E1,-2.067249298E1,3.566472244E1
2.142012602E2,1.224078369E1,-1.777268982E1,4.520939255E1
2.142209937E2,2.484049082E0,-9.416056633E0,4.618327332E1
2.142407649E2,-5.148158073E0,-5.324030295E-2,3.950101471E1
2.142605190E2,-8.603693008E0,7.427919865E0,3.087608528E1
2.142806142E2,-7.984251022E0,1.123190975E1,2.504059029E1
2.142999832E2,-7.499405384E0,1.437727451E1,2.074308014E1
2.143197373E2,-7.508976460E0,1.771526337E1,1.570648766E1
2.143395027E2,-1.178853989E1,2.275783730E1,1.063759232E1
2.143592517E2,-1.286291695E1,2.255055809E1,5.405984402E0
2.143790058E2,-1.469163227E1,2.035275078E1,1.325025558E0
2.143987747E2,-1.831616020E1,1.443829155E1,4.840680122E0
2.144185275E2,-1.673390579E1,5.910272121E0,1.580489254E1
2.144382815E2,-1.124955654E1,-1.529013634E0,2.344876480E1
2.144580269E2,-8.964112282E0,-3.737588882E0,2.495325089E1
2.144777695E2,-5.160121918E0,-3.206980467E0,2.958007431E1
2.144975235E2,6.221039772E0,-6.168995857E0,3.873321915E1
2.145172667E2,1.451904964E1,-1.127019501E1,4.651856613E1
2.145370547E2,1.235354519E1,-1.258654594E1,4.580490494E1
2.145568088E2,1.156182003E1,-1.232782269E1,3.783142471E1
2.145765778E2,1.264217949E1,-1.126540947E1,2.283560371E1
2.145962849E2,1.201914787E1,-9.345467567E0,1.092144108E1
2.146160390E2,8.689535141E0,-8.102097511E0,3.293122053E0
2.146357864E2,5.283053398E0,-7.439883709E0,-1.660020649E-1
2.146555558E2,7.095317364E0,-8.223234177E0,-1.403390527E0
2.146753099E2,8.869296074E0,-1.085593700E1,-5.559424400E0
2.146950347E2,9.567401886E0,-1.323081398E1,-7.606483936E0
2.147148160E2,1.231884956E1,-1.463599873E1,-6.296114445E0
2.147345701E2,1.446521091E1,-1.452323723E1,-7.988438606E0
2.147543169E2,1.315364552E1,-1.279382420E1,-1.173260784E1
2.147740708E2,9.368798256E0,-1.199611759E1,-1.123938751E1
2.147938246E2,6.136991978E0,-1.106650543E1,-6.516553402E0
2.148135567E2,4.561018944E0,-9.453145027E0,-3.150749207E0
2.148333207E2,4.970490932E0,-7.914260864E0,-1.894517303E0
2.148530745E2,7.015157700E0,-7.032505512E0,-1.139880896E0
2.148728102E2,1.058195877E1,-8.161917686E0,5.288437366E0
2.148925783E2,1.649043655E1,-1.376381493E1,2.315055847E1
2.149123320E2,1.864397621E1,-1.920778465E1,4.522734070E1
2.149320839E2,9.212965012E0,-1.427408409E1,5.528496933E1
2.149518353E2,-4.588237405E-1,-6.802495480E0,4.986522675E1
2.149715892E2,-3.489333630E0,6.879365444E-2,3.372892761E1
2.149913619E2,-1.972882271E0,5.465805054E0,1.734138298E1
2.150110968E2,-1.147657514E0,8.103293419E0,7.931908131E0
2.150308506E2,-2.564507723E0,9.353842735E0,4.503890514E0
2.150506358E2,-5.018646240E0,1.154925728E1,4.520640373E0
2.150707138E2,-7.418946743E0,1.439522076E1,4.120739460E0
2.150904676E2,-1.103629589E1,1.634387589E1,2.737389088E0
2.151098800E2,-1.401266861E1,1.544567013E1,1.001695395E0
2.151296303E2,-1.428574944E1,1.185942745E1,2.465504646E0
2.151493841E2,-1.169731331E1,7.996813297E0,7.216753006E0
2.151691545E2,-1.007438183E1,4.359124660E0,9.538089752E0
2.151888656E2,-9.764211655E0,3.137588739E0,1.294696522E1
2.152086194E2,-6.388836384E0,3.561417341E0,1.993580246E1
2.152283956E2,2.151147604E0,-4.977070987E-1,3.255165863E1
2.152481527E2,7.030711174E0,-7.984848976E0,4.346921158E1
2.152679064E2,5.389832973E0,-1.080658531E1,4.555455780E1
2.152876368E2,6.107081413E0,-1.190369415E1,4.006751633E1
2.153074183E2,7.700103283E0,-1.087627602E1,3.019562721E1
2.153271721E2,7.857132435E0,-8.877073288E0,1.895474434E1
2.153469360E2,6.582654953E0,-7.309175968E0,1.208704472E1
2.153666831E2,6.017350674E0,-6.517450809E0,9.885348320E0
2.153864369E2,5.424529076E0,-5.309075356E0,7.651648521E0
2.154061925E2,5.108377457E0,-5.541478157E0,1.601695657E0
2.154259019E2,6.945466995E0,-6.573981285E0,-2.390130758E0
2.154456557E2,8.424829483E0,-7.045666218E0,-4.770092010E0
2.154654296E2,7.309773922E0,-5.665904999E0,-9.393623352E0
2.154851635E2,5.393422127E0,-3.448954821E0,-1.331127262E1
2.155049172E2,4.256532192E0,-1.112064362E0,-1.484208107E1
2.155246684E2,2.376072884E0,3.969094455E-1,-1.521924973E1
2.155444670E2,1.062114120E0,2.484647274E0,-1.532722569E1
2.155642208E2,2.523530483E0,-1.080957651E0,-1.043450165E1
2.155839551E2,4.600500584E0,-9.158528328E0,9.090034485E0
2.156037132E2,1.058794117E1,-1.510409451E1,3.445485306E1
2.156234669E2,8.562417030E0,-1.106889820E1,3.683840179E1
2.156431907E2,4.104588032E0,-4.875376225E0,2.272044945E1
2.156629455E2,6.435496330E0,-3.402294636E0,2.026511383E1
2.156826993E2,8.836993217E0,-2.776870728E0,1.855005836E1
2.157024593E2,7.971987724E0,-1.338485122E0,1.225095272E1
2.157222285E2,5.962316036E0,-6.999006122E-2,8.353643417E0
2.157419823E2,3.533301830E0,1.214357466E-1,8.196614265E0
2.157617452E2,1.190429211E0,1.154536903E-1,9.359525681E0
2.157814974E2,-9.954141974E-1,1.253539920E0,1.023170948E1
2.158012511E2,-2.690429926E0,2.968595505E0,1.021256733E1
2.158209920E2,-5.210371494E0,4.856233597E0,1.054427242E1
2.158407513E2,-6.469295025E0,5.942574978E0,1.105813122E1
2.158605050E2,-5.803193092E0,6.316453457E0,1.042552853E1
2.158805761E2,-5.004289627E0,6.015556335E0,9.396913528E0
2.158999626E2,-4.447360039E0,4.522135735E0,1.026520920E1
2.159197164E2,-5.948257923E0,3.392723322E0,1.347039509E1
2.159394763E2,-7.272984505E0,-1.743769497E-1,2.017538261E1
2.159592694E2,-1.612463355E0,-5.694618702E0,3.193132019E1
2.159790231E2,2.883949518E0,-7.527221680E0,2.855474854E1
2.159987437E2,6.779165745E0,-6.692425728E0,1.978116608E1
2.160185291E2,6.835396767E0,-9.514460564E0,2.769363213E1
2.160382828E2,-2.697608471E0,-1.223091316E1,3.410520172E1
2.160580090E2,-7.568797112E0,-1.441436386E1,2.978495979E1
2.160777665E2,-9.464810371E0,-1.575823307E1,2.276022911E1
2.160975202E2,-1.134646606E1,-1.607558060E1,1.883988953E1
2.161172566E2,-1.264247799E1,-1.601935005E1,1.559163189E1
2.161370396E2,-1.342223930E1,-1.496411419E1,1.134437180E1
2.161567933E2,-1.329512119E1,-1.446939850E1,9.451948166E0
2.161765480E2,-1.216929817E1,-1.433540058E1,9.406484604E0
2.161966881E2,-1.040369415E1,-1.376381493E1,8.588438988E0
2.162164418E2,-8.578568459E0,-1.235414314E1,7.886444569E0
2.162358058E2,-6.324230194E0,-1.034686375E1,8.222934723E0
2.162555595E2,-4.086941242E0,-7.445865631E0,9.245866776E0
2.162753225E2,-2.817249537E0,-4.917250633E0,1.129771233E1
2.162950337E2,-5.186443329E-1,-3.745963812E0,1.313031483E1
2.163147874E2,1.701895118E0,-2.842972517E0,1.194556904E1
2.163345670E2,4.073481560E0,-1.237986565E0,9.802796364E0
2.163542863E2,5.395814896E0,4.498506486E-1,6.661019802E0
2.163740400E2,5.097609520E0,1.659422517E0,3.808177233E0
2.163937897E2,4.630411148E0,2.070389748E0,2.458326101E0
2.164135738E2,5.401797295E0,1.810469389E0,3.323032379E0
2.164333275E2,6.896413803E0,1.257129192E0,4.476373196E0
2.164530431E2,6.616154671E0,1.194616675E0,3.653541088E0
2.164728177E2,5.298606873E0,1.228415370E0,2.316850424E0
2.164925714E2,4.847260475E0,1.201795220E0,2.186441660E0
2.165123312E2,5.236393452E0,6.544370055E-1,3.832105398E0
2.165320790E2,5.205286503E0,-4.845465720E-2,6.174977779E0
2.165518327E2,5.098805904E0,-4.486542344E-1,8.599205971E0
2.165715649E2,3.821935892E0,7.480561733E-1,8.580063820E0
2.165913933E2,3.006282568E0,2.222334146E0,7.864908695E0
2.166111471E2,2.624029160E0,2.651247501E0,8.878269196E0
2.166308435E2,2.552244425E0,3.235694408E0,8.682954788E0
2.166506002E2,2.119741678E0,5.252843857E0,7.473084450E0
2.166703539E2,2.057528257E0,6.361917019E0,8.776275635E0
2.166900987E2,2.659921408E0,7.324729443E0,1.241874981E1
2.167098176E2,3.906881094E0,8.108079910E0,1.608993721E1
2.167295713E2,4.758427143E0,8.248358727E0,1.968305969E1
2.167493287E2,5.025525570E0,8.239983559E0,2.189402771E1
2.167690848E2,5.768198013E0,8.999405861E0,1.995853424E1
2.167888385E2,4.582554340E0,9.815059662E0,1.501795292E1
2.168085865E2,1.840678811E0,1.115414238E1,8.778668404E0
2.168283727E2,-1.066002488E0,1.273161125E1,4.174578190E0
2.168481260E2,-3.356232882E0,1.213490105E1,1.229312658E0
2.168678564E2,-3.301198006E0,9.803094864E0,-9.421738982E-2
2.168875799E2,-1.572682738E0,7.006184578E0,-2.345863581E0
2.169073332E2,4.298107624E-1,4.797609329E0,-2.977269650E0
2.169271052E2,1.262213945E0,2.659622431E0,-2.106282234E0
2.169468418E2,1.909173369E0,2.581257522E-1,1.029212832E0
2.169665950E2,1.715055585E0,-8.988040090E-1,4.748257637E0
2.169864109E2,-2.889333367E-1,3.888336942E-2,5.276473045E0
2.170061300E2,-1.982453585E0,2.767299414E0,3.777070522E0
2.170258833E2,-4.923232496E-1,5.689833164E0,4.608277321E0
2.170456441E2,3.352344513E0,1.161027431E1,7.858926773E0
2.170653858E2,4.237389565E0,2.076132584E1,1.282463169E1
2.170851391E2,8.209176064E0,2.624208641E1,2.860140991E1
2.171048917E2,1.564487267E1,1.776551247E1,4.580969238E1
2.171246552E2,1.599691677E1,7.511668682E0,4.289792633E1
2.171444085E2,1.219771290E1,4.385445595E0,2.953939629E1
2.171641198E2,8.905188560E0,4.833501875E-1,1.728993797E1
2.171838950E2,6.498906136E0,-2.021337032E0,7.080362320E0
2.172036483E2,5.309374332E0,-3.299104214E0,7.788637877E-1
2.172234058E2,4.447061062E0,-4.427618980E0,-2.315953255E0
2.172431522E2,4.838885784E0,-6.397809505E0,-3.549752474E0
2.172629056E2,6.105885029E0,-9.512067795E0,-4.985744953E0
2.172826644E2,8.439186096E0,-1.282852077E1,-3.832404613E0
2.173024233E2,9.006883621E0,-1.274596786E1,-2.931506872E0
2.173221766E2,6.895217419E0,-9.747760773E0,-6.324828625E0
2.173419178E2,3.882952929E0,-6.670890331E0,-8.842676163E0
2.173616787E2,4.541577339E0,-5.074279308E0,-4.288835526E0
2.173814320E2,8.565108299E0,-3.694518089E0,4.717150688E0
2.174012163E2,1.052931690E1,-7.827520967E-1,1.260808182E1
2.174209209E2,1.145862961E1,2.194816589E0,1.916920090E1
2.174406742E2,1.167667580E1,5.691029549E0,2.650290298E1
2.174604458E2,8.429615021E0,8.647063255E0,2.947120094E1
2.174801936E2,4.395615101E0,1.087508011E1,2.892264557E1
2.174999469E2,1.475474238E0,1.172662544E1,2.513151741E1
2.175196640E2,-7.686942816E-2,1.164646626E1,1.910339928E1
2.175394342E2,-1.389631748E0,1.085474110E1,1.175743294E1
2.175591874E2,-2.694019079E0,9.870094299E0,4.786542416E0
2.175789527E2,-4.053441525E0,8.275876045E0,-5.961119533E-1
2.175987011E2,-3.931108475E0,5.350949764E0,-3.108874798E0
2.176184544E2,-2.588435888E0,2.533699989E0,-3.641875982E0
2.176381933E2,-3.495315790E0,2.217548370E0,-3.658625841E0
2.176579596E2,-6.991528511E0,2.571087837E0,-4.432404995E0
2.176777129E2,-1.010189915E1,1.802094579E0,-3.713660717E0
2.176974600E2,-1.062173939E1,2.581855536E0,1.932204217E-1
2.177172498E2,-6.468098640E0,5.417948723E0,6.760621071E0
2.177370032E2,1.923530340E0,1.032891846E1,1.663011742E1
2.177567184E2,8.124231339E0,1.703270912E1,3.249782181E1
2.177764728E2,1.250668621E1,1.740629005E1,4.362594223E1
2.177962261E2,1.468295765E1,1.272682571E1,4.421906281E1
2.178160017E2,1.194855976E1,8.303393364E0,3.331467056E1
2.178357412E2,9.765109062E0,4.438386917E0,2.058605194E1
2.178554945E2,6.884449959E0,5.718846321E-1,1.055503941E1
2.178752466E2,3.752544165E0,-3.221337557E0,2.601895571E0
2.178950084E2,4.051946163E0,-9.067601204E0,-4.589433670E0
2.179147617E2,4.823332310E0,-1.287757301E1,-8.867800713E0
2.179345011E2,3.632603884E0,-1.458066463E1,-1.010488987E1
2.179542430E2,3.626621723E0,-1.432582951E1,-8.097610474E0
2.179739962E2,6.363412857E0,-1.495454311E1,-6.579963207E0
2.179937680E2,8.650053978E0,-1.678714561E1,-7.048357964E0
2.180134969E2,1.125164986E1,-2.214228249E1,-1.053858948E1
2.180332502E2,1.213669586E1,-2.832623482E1,-1.160339546E1
2.180530127E2,1.414517117E1,-3.084019279E1,-3.278166950E-1
2.180727872E2,2.407807732E1,-3.052164841E1,3.318516159E1
2.180925405E2,2.650380135E1,-2.216740799E1,7.177570343E1
2.181123294E2,1.006929684E1,-3.876372576E0,7.819804382E1
2.181320468E2,-5.266602516E0,9.220742226E0,6.818109131E1
2.181518000E2,-9.234800339E0,1.625893021E1,4.553900528E1
2.181715673E2,-7.520940781E0,1.859791565E1,2.069402695E1
2.181913404E2,-3.378964663E0,1.971207237E1,3.297907829E0
2.182110937E2,4.752743840E-1,1.803978920E1,-5.044369221E0
2.182308087E2,-4.289134443E-1,1.602652740E1,-6.752545357E0
2.182505713E2,-3.234198809E0,1.536521149E1,-6.506981850E0
2.182703246E2,-5.673980713E0,1.385863018E1,-9.522835732E0
2.182900645E2,-8.180761337E0,1.107607651E1,-1.033848953E1
2.183097986E2,-8.927022934E0,8.159524918E0,5.742774606E-1
2.183295519E2,-9.858728409E0,5.647958755E0,1.513280869E1
2.183493164E2,-7.306483746E0,6.271887302E0,2.575694084E1
2.183690909E2,-1.051645517E0,8.578866959E0,3.668885040E1
2.183888442E2,1.039621639E1,6.878168583E0,5.455067444E1
2.184086014E2,1.998784637E1,-1.177866936E0,6.198158264E1
2.184283675E2,1.882254028E1,-4.590331078E0,5.009523773E1
2.184481209E2,1.218933773E1,-5.124528885E0,3.210839081E1
2.184678442E2,8.504988670E0,-5.736493111E0,1.682872200E1
2.184875843E2,8.312366486E0,-6.032605171E0,4.306482315E0
2.185073376E2,8.435597420E0,-5.655137062E0,-5.079364300E0
2.185271261E2,9.120841980E0,-6.625426769E0,-1.008096218E1
2.185468737E2,8.973383904E0,-8.716753960E0,-1.277109241E1
2.185666270E2,7.288238525E0,-1.225364494E1,-1.182024479E1
2.185863961E2,6.110671043E0,-1.385384464E1,-8.086843491E0
2.186061094E2,6.297610283E0,-1.284287739E1,-7.041179657E0
2.186258627E2,5.045864582E0,-1.168834019E1,-1.243340588E1
2.186456481E2,7.236793041E0,-9.888040543E0,-1.420140266E1
2.186653994E2,8.036892891E0,-1.155643559E1,-1.220339584E1
2.186851526E2,7.409076214E0,-1.248604774E1,-6.212365627E0
2.187048942E2,6.204289913E0,-1.200449181E1,2.515753984E0
2.187246247E2,6.970890522E0,-1.202722359E1,7.000202656E0
2.187443780E2,1.096391296E1,-1.269183064E1,1.543938923E1
2.187641547E2,1.865833282E1,-1.474606895E1,3.405016708E1
2.187839067E2,2.325045967E1,-1.439402485E1,5.161976624E1
2.188036599E2,1.695284843E1,-7.608577728E0,5.301298523E1
2.188234011E2,9.368798256E0,-7.157530785E-1,4.590660095E1
2.188431595E2,1.378564954E0,5.256433010E0,3.168575668E1
2.188629128E2,-1.448255897E0,1.090977573E1,1.751755524E1
2.188826570E2,-4.474877357E0,1.612224007E1,8.872286797E0
2.189024597E2,-7.520940781E0,1.891556168E1,4.004388809E0
2.189222129E2,-1.387717533E1,2.315683937E1,2.592324257E0
2.189419439E2,-1.805863190E1,1.758844376E1,4.016352654E0
2.189616855E2,-2.159552383E1,1.288116264E1,7.195217609E0
2.189814387E2,-1.820369720E1,6.067300797E0,1.125464153E1
2.190012306E2,-1.086132145E1,6.810571551E-1,1.554377556E1
2.190209443E2,-2.654238462E0,4.331009090E-1,1.886142540E1
2.190406975E2,5.429314613E0,1.295414329E0,2.579761887E1
2.190604362E2,1.475145245E1,-4.788038254E0,3.658805466E1
2.190801777E2,2.071257210E1,-1.091216850E1,4.227728653E1
2.190999310E2,1.940818405E1,-1.266790199E1,3.882564163E1
2.191196821E2,1.453221035E1,-1.263559914E1,2.874767113E1
2.191394284E2,1.180977631E1,-1.143799114E1,1.557009697E1
2.191591817E2,9.078668594E0,-1.042582703E1,5.205884933E0
2.191789717E2,6.689135551E0,-9.655637741E0,1.237687469E0
2.191987251E2,6.091528416E0,-1.041625595E1,-2.608176768E-1
2.192184783E2,8.679964066E0,-1.222253799E1,-2.464607239E0
2.192382068E2,9.079864502E0,-1.255783272E1,-8.837890625E0
2.192579610E2,9.936494827E0,-1.186780167E1,-1.464317703E1
2.192777143E2,9.690931320E0,-1.042463112E1,-1.777298927E1
2.192974621E2,6.950252533E0,-8.768199921E0,-1.570917988E1
2.193172649E2,4.913063049E0,-7.721339703E0,-1.103210926E1
2.193370182E2,4.789533615E0,-6.855436802E0,-6.340381622E0
2.193567410E2,6.585047722E0,-5.422734261E0,-1.939980984E0
2.193765163E2,8.162516594E0,-3.572185040E0,4.452444553E0
2.193962696E2,1.171735382E1,-3.906582117E0,2.040299988E1
2.194160076E2,1.236311626E1,-5.808577061E0,4.055266190E1
2.194357607E2,6.482156754E0,-2.988934517E0,4.976084137E1
2.194555139E2,2.392822653E-1,3.269193888E0,4.309054947E1
2.194752922E2,-1.751247048E0,8.206484795E0,3.073221779E1
2.194950151E2,-6.852445602E-1,1.073838997E1,2.116003036E1
2.195147683E2,1.088734269E-1,1.076830006E1,1.515554047E1
2.195345329E2,-1.090229869E0,1.062951660E1,1.125823021E1
2.195542684E2,-4.483252525E0,1.134078312E1,8.793025017E0
2.195740217E2,-8.688637733E0,1.129890823E1,5.470590591E0
2.195938050E2,-1.127109241E1,9.829416275E0,2.774477959E0
2.196135588E2,-1.083619690E1,6.792924404E0,1.624726534E0
2.196333121E2,-8.011768341E0,3.476472139E0,3.349353552E0
2.196530405E2,-3.140579700E0,3.125624657E0,4.592723846E0
2.196727908E2,-5.282155871E-1,6.547360897E0,5.591428280E0
2.196925440E2,-9.242277592E-2,1.034806061E1,7.744968891E0
2.197123303E2,1.322034478E0,1.136471081E1,1.610070610E1
2.197320771E2,7.652246952E0,8.291429520E0,2.411367035E1
2.197518303E2,1.609651756E1,3.726821184E0,2.425125694E1
2.197715967E2,1.779362679E1,3.159124136E0,1.940280151E1
2.197913730E2,1.303490162E1,3.133999348E0,1.228684521E1
2.198111262E2,7.254739285E0,2.336292267E0,7.184450150E0
2.198308405E2,3.782454491E0,1.613958836E0,6.194120407E0
2.198506052E2,3.257827997E0,1.287039518E0,7.511668682E0
2.198703585E2,3.599104404E0,7.743772268E-1,6.985845566E0
2.198901189E2,4.861617565E0,8.222336769E-1,6.031109333E0
2.199098395E2,5.248357296E0,1.211665511E0,6.813263416E0
2.199295928E2,5.247160912E0,7.755736113E-1,7.560721397E0
2.199493614E2,5.745466232E0,1.389930844E0,6.675376892E0
2.199691183E2,6.004190445E0,2.939881802E0,5.385645390E0
2.199888716E2,5.694020748E0,4.883750916E0,4.688436985E0
2.200086088E2,6.048457623E0,7.108178616E0,1.817348838E0
2.200284112E2,3.247060299E0,1.101864910E1,-1.876571178E0
2.200481646E2,3.684049606E0,9.308379173E0,-2.811865807E0
2.200678648E2,2.370090723E0,9.838987350E0,8.210372925E-1
2.200876403E2,4.512863636E0,7.858926773E0,4.345963955E0
2.201073936E2,4.218247414E0,7.485347271E0,5.771189213E0
2.201271384E2,2.635993242E0,7.406384468E0,4.987838745E0
2.201468828E2,1.818545163E-1,7.046862602E0,5.816652775E0
2.201666361E2,9.687940478E-1,2.900400162E0,7.056434155E0
2.201864396E2,2.122134686E0,-1.287039518E0,9.052945137E0
2.202061631E2,4.284348965E0,-3.928117514E0,1.271695518E1
2.202259164E2,4.189533234E0,-4.433601379E0,1.219831085E1
2.202456699E2,3.255435228E0,-3.857230186E0,7.515257835E0
2.202654508E2,3.134298563E0,-1.842772484E0,1.719243050E0
